         552  -0.907056   0.677  0.601  0.000   
         555  -0.929544   0.676  0.601  0.000   
         558  -0.956682   0.676  0.601  0.000   
         561  -0.940834   0.676  0.601  0.000   
         564  -0.968567   0.676  0.601  0.000   
         567  -0.974227   0.675  0.601  0.000   
         570  -0.952151   0.675  0.601  0.000   
         573  -0.966990   0.675  0.601  0.000   
         576  -0.978793   0.675  0.600  0.000   
         579  -0.978315   0.675  0.600  0.000   
         582  -0.961583   0.675  0.600  0.000   
         585  -0.934267   0.675  0.600  0.000   
         588  -0.941278   0.674  0.600  0.000   
         591  -0.928536   0.674  0.600  0.000   
         594  -0.920707   0.674  0.599  0.000   
         597  -0.953295   0.674  0.600  0.000   
         600  -0.948419   0.673  0.600  0.000   
         603  -0.940564   0.672  0.600  0.000   
         606  -0.891060   0.673  0.600  0.000   
         609  -0.936940   0.673  0.600  0.000   
         612  -0.941261   0.673  0.600  0.000   
         615  -0.943490   0.673  0.600  0.000   
         618  -0.963770   0.673  0.600  0.000   
         621  -0.962647   0.672  0.600  0.000   
         624  -0.971903   0.672  0.601  0.000   
         627  -0.937838   0.672  0.600  0.000   
         630  -0.960035   0.672  0.601  0.000   
         633  -0.957617   0.672  0.601  0.000   
         636  -0.954067   0.672  0.601  0.000   
         639  -0.887579   0.671  0.601  0.000   
         642  -0.903247   0.670  0.602  0.000   
         645  -0.915770   0.670  0.601  0.000   
         648  -0.890022   0.670  0.601  0.000   
         651  -0.882794   0.671  0.601  0.000   
         654  -0.930426   0.670  0.601  0.000   
         657  -0.902274   0.670  0.601  0.000   
         660  -0.956954   0.670  0.601  0.000   
         663  -0.968517   0.671  0.601  0.000   
         666  -0.934651   0.670  0.602  0.000   
         669  -0.933296   0.670  0.601  0.000   
         672  -0.898122   0.670  0.601  0.000   
         675  -0.966523   0.670  0.602  0.000   
         678  -0.925528   0.670  0.601  0.000   
         681  -0.943433   0.670  0.602  0.000   
         684  -0.954264   0.669  0.601  0.000   
         687  -0.940219   0.669  0.601  0.000   
         690  -0.931332   0.669  0.600  0.000   
         693  -0.945866   0.669  0.600  0.000   
         696  -0.969771   0.668  0.600  0.000   
         699  -0.955325   0.668  0.601  0.000   
         702  -0.931940   0.668  0.601  0.000   
         705  -0.976101   0.668  0.601  0.000   
         708  -0.957784   0.668  0.601  0.000   
         711  -0.971980   0.668  0.601  0.000   
         714  -0.917276   0.668  0.601  0.000   
         717  -0.974916   0.668  0.601  0.000   
         720  -0.965349   0.668  0.601  0.000   
         723  -0.966491   0.668  0.601  0.000   
         726  -0.978993   0.668  0.601  0.000   
         729  -1.016471   0.668  0.601  0.000   
         732  -1.017098   0.668  0.601  0.000   
         735  -1.005954   0.667  0.602  0.000   
         738  -1.006525   0.666  0.602  0.000   
         741  -0.995574   0.666  0.602  0.000   
         744  -0.981056   0.666  0.602  0.000   
         747  -0.956911   0.666  0.602  0.000   
         750  -0.980664   0.666  0.602  0.000   
         753  -0.975025   0.667  0.602  0.000   
         756  -0.970893   0.667  0.602  0.000   
         759  -0.963824   0.667  0.602  0.000   
         762  -0.957837   0.667  0.602  0.000   
         765  -0.959473   0.667  0.601  0.000   
         768  -0.899594   0.667  0.602  0.000   
         771  -0.856829   0.667  0.601  0.000   
         774  -0.934997   0.666  0.602  0.000   
         777  -0.936195   0.665  0.601  0.000   
         780  -0.841145   0.665  0.601  0.000   
         783  -0.903445   0.665  0.601  0.000   
         786  -0.903391   0.665  0.601  0.000   
         789  -0.858714   0.665  0.602  0.000   
         792  -0.854629   0.665  0.601  0.000   
         795  -0.860106   0.665  0.601  0.000   
         798  -0.883359   0.664  0.600  0.000   
         801  -0.940141   0.663  0.601  0.000   
         804  -0.956766   0.663  0.601  0.000   
         807  -0.972051   0.663  0.601  0.000   
         810  -0.967853   0.663  0.601  0.000   
         813  -0.958116   0.663  0.600  0.000   
         816  -0.923031   0.663  0.600  0.000   
         819  -0.933002   0.663  0.600  0.000   
         822  -0.983809   0.662  0.600  0.000   
         825  -0.983173   0.662  0.601  0.000   
         828  -0.988884   0.662  0.601  0.000   
         831  -0.959231   0.661  0.600  0.000   
         834  -0.965601   0.661  0.600  0.000   
         837  -0.932763   0.661  0.600  0.000   
         840  -0.985373   0.661  0.600  0.000   
         843  -0.986178   0.661  0.600  0.000   
         846  -0.997400   0.661  0.600  0.000   
         849  -1.001348   0.661  0.601  0.000   
         852  -0.974900   0.661  0.601  0.000   
         855  -0.951114   0.661  0.601  0.000   
         858  -0.952688   0.661  0.601  0.000   
         861  -0.949788   0.661  0.600  0.000   
         864  -0.950996   0.661  0.600  0.000   
         867  -0.950139   0.661  0.600  0.000   
         870  -0.995909   0.661  0.601  0.000   
         873  -0.990881   0.661  0.600  0.000   
         876  -0.964055   0.661  0.600  0.000   
         879  -0.959794   0.661  0.600  0.000   
         882  -0.901509   0.661  0.600  0.000   
         885  -0.880363   0.661  0.601  0.000   
         888  -0.906088   0.660  0.601  0.000   
         891  -0.899401   0.660  0.601  0.000   
         894  -0.953912   0.660  0.601  0.000   
         897  -0.990604   0.660  0.600  0.000   
         900  -0.947808   0.660  0.600  0.000   
         903  -0.932530   0.660  0.601  0.000   
         906  -0.925261   0.660  0.600  0.000   
         909  -0.934039   0.660  0.600  0.000   
         912  -0.927181   0.660  0.600  0.000   
         915  -0.947434   0.659  0.600  0.000   
         918  -0.967758   0.659  0.599  0.000   
         921  -0.953012   0.659  0.600  0.000   
         924  -0.948056   0.659  0.599  0.000   
         927  -0.949744   0.659  0.600  0.000   
         930  -0.946179   0.660  0.600  0.000   
         933  -0.935788   0.659  0.599  0.000   
         936  -0.930040   0.659  0.599  0.000   
         939  -0.908379   0.659  0.599  0.000   
         942  -0.919846   0.659  0.599  0.000   
         945  -0.925719   0.659  0.599  0.000   
         948  -0.942918   0.659  0.600  0.000   
         951  -0.936845   0.659  0.599  0.000   
         954  -0.898246   0.659  0.598  0.000   
         957  -0.926752   0.658  0.598  0.000   
         960  -0.944066   0.658  0.598  0.000   
         963  -0.947288   0.658  0.597  0.000   
         966  -0.936158   0.658  0.598  0.000   
         969  -0.954902   0.658  0.598  0.000   
         972  -0.944933   0.659  0.598  0.000   
         975  -0.936915   0.659  0.597  0.000   
         978  -0.924787   0.659  0.597  0.000   
         981  -0.902704   0.658  0.597  0.000   
         984  -0.963361   0.658  0.597  0.000   
         987  -0.942910   0.658  0.598  0.000   
         990  -0.976686   0.658  0.598  0.000   
         993  -0.983890   0.658  0.598  0.000   
         996  -0.964975   0.658  0.598  0.000   
         999  -0.962156   0.657  0.598  0.000   
        1002  -0.951893   0.657  0.598  0.000   
        1005  -0.950368   0.657  0.598  0.000   
        1008  -0.922082   0.658  0.598  0.000   
        1011  -0.929664   0.657  0.598  0.000   
        1014  -0.889453   0.657  0.598  0.000   
        1017  -0.897879   0.656  0.598  0.000   
        1020  -0.919925   0.655  0.598  0.000   
        1023  -0.942489   0.656  0.598  0.000   
        1026  -0.971537   0.655  0.598  0.000   
        1029  -0.949219   0.655  0.598  0.000   
        1032  -0.926430   0.655  0.598  0.000   
        1035  -0.907509   0.655  0.598  0.000   
        1038  -0.924133   0.655  0.598  0.000   
        1041  -0.917240   0.655  0.597  0.000   
        1044  -0.943819   0.655  0.597  0.000   
        1047  -0.957761   0.654  0.598  0.000   
        1050  -0.946736   0.654  0.598  0.000   
        1053  -0.941111   0.654  0.597  0.000   
        1056  -0.950486   0.654  0.597  0.000   
        1059  -0.934275   0.654  0.597  0.000   
        1062  -0.951914   0.654  0.598  0.000   
        1065  -0.938197   0.653  0.598  0.000   
        1068  -0.920912   0.654  0.598  0.000   
        1071  -0.963113   0.653  0.598  0.000   
        1074  -0.931893   0.654  0.598  0.000   
        1077  -0.952093   0.653  0.598  0.000   
        1080  -0.974067   0.654  0.598  0.000   
        1083  -0.963386   0.654  0.598  0.000   
        1086  -0.937634   0.654  0.598  0.000   
        1089  -0.909765   0.654  0.598  0.000   
        1092  -0.927667   0.654  0.598  0.000   
        1095  -0.921697   0.654  0.598  0.000   
        1098  -0.955227   0.654  0.598  0.000   
        1101  -0.933183   0.654  0.598  0.000   
        1104  -1.004043   0.654  0.598  0.000   
        1107  -1.027499   0.654  0.598  0.000   
        1110  -0.983084   0.654  0.598  0.000   
        1113  -0.993194   0.654  0.599  0.000   
        1116  -0.999569   0.654  0.599  0.000   
        1119  -0.974143   0.654  0.599  0.000   
        1122  -0.978279   0.654  0.599  0.000   
        1125  -0.931950   0.654  0.599  0.000   
        1128  -0.903950   0.654  0.599  0.000   
        1131  -0.929960   0.654  0.599  0.000   
        1134  -0.920773   0.654  0.600  0.000   
        1137  -0.906170   0.654  0.599  0.000   
        1140  -0.896615   0.654  0.599  0.000   
        1143  -0.874020   0.654  0.599  0.000   
        1146  -0.879206   0.654  0.599  0.000   
        1149  -0.766049   0.653  0.599  0.000   
        1152  -0.848810   0.653  0.599  0.000   
        1155  -0.892498   0.653  0.599  0.000   
        1158  -0.910641   0.653  0.599  0.000   
        1161  -0.924193   0.653  0.598  0.000   
        1164  -0.954542   0.653  0.599  0.000   
        1167  -0.925887   0.652  0.598  0.000   
        1170  -0.946386   0.652  0.598  0.000   
        1173  -0.979402   0.652  0.598  0.000   
        1176  -0.950459   0.652  0.598  0.000   
        1179  -0.960048   0.652  0.598  0.000   
        1182  -0.943589   0.652  0.598  0.000   
        1185  -0.936717   0.652  0.597  0.000   
        1188  -0.937970   0.652  0.597  0.000   
        1191  -0.938407   0.652  0.597  0.000   
        1194  -0.905433   0.652  0.597  0.000   
        1197  -0.928266   0.652  0.597  0.000   
        1200  -0.922496   0.651  0.596  0.000   
        1203  -0.926302   0.651  0.596  0.000   
        1206  -0.959787   0.651  0.596  0.000   
        1209  -0.976425   0.651  0.596  0.000   
        1212  -0.974828   0.651  0.597  0.000   
        1215  -0.953461   0.651  0.597  0.000   
        1218  -0.948062   0.651  0.597  0.000   
        1221  -0.937529   0.651  0.597  0.000   
        1224  -0.937668   0.650  0.597  0.000   
        1227  -0.952120   0.650  0.597  0.000   
        1230  -0.956860   0.650  0.596  0.000   
        1233  -0.953235   0.650  0.597  0.000   
        1236  -0.928411   0.650  0.596  0.000   
        1239  -0.919090   0.650  0.597  0.000   
        1242  -0.931226   0.651  0.597  0.000   
        1245  -0.932466   0.651  0.597  0.000   
        1248  -0.915685   0.650  0.597  0.000   
        1251  -0.924018   0.650  0.597  0.000   
        1254  -0.926901   0.650  0.597  0.000   
        1257  -0.959132   0.650  0.597  0.000   
        1260  -0.947001   0.650  0.597  0.000   
        1263  -0.926479   0.650  0.596  0.000   
        1266  -0.911505   0.650  0.596  0.000   
        1269  -0.908390   0.650  0.596  0.000   
        1272  -0.907597   0.651  0.596  0.000   
        1275  -0.895055   0.651  0.596  0.000   
        1278  -0.880591   0.650  0.596  0.000   
        1281  -0.853793   0.650  0.596  0.000   
        1284  -0.903393   0.650  0.596  0.000   
        1287  -0.906671   0.650  0.596  0.000   
        1290  -0.898016   0.650  0.596  0.000   
        1293  -0.934802   0.650  0.596  0.000   
        1296  -0.933149   0.650  0.596  0.000   
        1299  -0.952576   0.651  0.596  0.000   
        1302  -0.935475   0.651  0.595  0.000   
        1305  -0.930395   0.650  0.596  0.000   
        1308  -0.917535   0.650  0.596  0.000   
        1311  -0.907995   0.650  0.596  0.000   
        1314  -0.932302   0.650  0.596  0.000   
        1317  -0.953816   0.650  0.596  0.000   
        1320  -0.928434   0.650  0.596  0.000   
        1323  -0.926588   0.649  0.596  0.000   
        1326  -0.932325   0.649  0.596  0.000   
        1329  -0.950151   0.649  0.596  0.000   
        1332  -0.948181   0.649  0.596  0.000   
        1335  -0.928384   0.649  0.596  0.000   
        1338  -0.900639   0.649  0.596  0.000   
        1341  -0.895488   0.649  0.595  0.000   
        1344  -0.904221   0.648  0.595  0.000   
        1347  -0.887325   0.648  0.595  0.000   
        1350  -0.867098   0.648  0.595  0.000   
        1353  -0.893231   0.648  0.595  0.000   
        1356  -0.918615   0.647  0.595  0.000   
        1359  -0.936774   0.647  0.595  0.000   
        1362  -0.942126   0.647  0.595  0.000   
        1365  -0.951236   0.646  0.595  0.000   
        1368  -0.936145   0.646  0.595  0.000   
        1371  -0.906752   0.646  0.595  0.000   
        1374  -0.889649   0.646  0.595  0.000   
        1377  -0.898875   0.646  0.595  0.000   
        1380  -0.903474   0.646  0.595  0.000   
        1383  -0.905568   0.646  0.595  0.000   
        1386  -0.870322   0.646  0.595  0.000   
        1389  -0.878807   0.646  0.595  0.000   
        1392  -0.900640   0.646  0.595  0.000   
        1395  -0.909093   0.647  0.595  0.000   
        1398  -0.912685   0.646  0.595  0.000   
        1401  -0.915634   0.646  0.595  0.000   
        1404  -0.909718   0.646  0.595  0.000   
        1407  -0.935233   0.646  0.595  0.000   
        1410  -0.957122   0.646  0.595  0.000   
        1413  -0.929406   0.646  0.595  0.000   
        1416  -0.938743   0.646  0.595  0.000   
        1419  -0.950223   0.646  0.595  0.000   
        1422  -0.947968   0.645  0.595  0.000   
        1425  -0.954337   0.645  0.595  0.000   
        1428  -0.926741   0.645  0.595  0.000   
        1431  -0.907060   0.645  0.595  0.000   
        1434  -0.934760   0.645  0.595  0.000   
        1437  -0.937817   0.645  0.595  0.000   
        1440  -0.942173   0.645  0.595  0.000   
        1443  -0.941357   0.645  0.595  0.000   
        1446  -0.914262   0.644  0.595  0.000   
        1449  -0.918642   0.644  0.595  0.000   
        1452  -0.900676   0.644  0.595  0.000   
        1455  -0.906918   0.645  0.595  0.000   
        1458  -0.894724   0.644  0.595  0.000   
        1461  -0.864494   0.644  0.595  0.000   
        1464  -0.835409   0.644  0.595  0.000   
        1467  -0.858330   0.644  0.595  0.000   
        1470  -0.887659   0.643  0.594  0.000   
        1473  -0.853260   0.643  0.594  0.000   
        1476  -0.857737   0.643  0.594  0.000   
        1479  -0.891249   0.643  0.594  0.000   
        1482  -0.912732   0.643  0.594  0.000   
        1485  -0.865845   0.643  0.594  0.000   
        1488  -0.862826   0.642  0.595  0.000   
        1491  -0.879125   0.642  0.595  0.000   
        1494  -0.852460   0.642  0.595  0.000   
        1497  -0.850934   0.642  0.595  0.000   
        1500  -0.855358   0.642  0.595  0.000   
        1503  -0.903541   0.642  0.595  0.000   
        1506  -0.897210   0.642  0.595  0.000   
        1509  -0.876382   0.642  0.594  0.000   
        1512  -0.884408   0.642  0.594  0.000   
        1515  -0.882175   0.642  0.594  0.000   
        1518  -0.875731   0.642  0.594  0.000   
        1521  -0.923284   0.641  0.594  0.000   
        1524  -0.945406   0.641  0.595  0.000   
        1527  -0.954283   0.641  0.594  0.000   
        1530  -0.887514   0.641  0.594  0.000   
        1533  -0.917603   0.641  0.594  0.000   
        1536  -0.878175   0.641  0.594  0.000   
        1539  -0.896408   0.641  0.594  0.000   
        1542  -0.891213   0.641  0.594  0.000   
        1545  -0.909273   0.641  0.594  0.000   
        1548  -0.898813   0.641  0.594  0.000   
        1551  -0.901751   0.640  0.593  0.000   
        1554  -0.899129   0.640  0.593  0.000   
        1557  -0.899562   0.640  0.594  0.000   
        1560  -0.936057   0.640  0.594  0.000   
        1563  -0.897380   0.640  0.594  0.000   
        1566  -0.904799   0.640  0.594  0.000   
        1569  -0.909456   0.640  0.594  0.000   
        1572  -0.928795   0.640  0.594  0.000   
        1575  -0.920372   0.640  0.594  0.000   
        1578  -0.946507   0.640  0.594  0.000   
        1581  -0.939354   0.640  0.594  0.000   
        1584  -0.898622   0.640  0.594  0.000   
        1587  -0.902591   0.640  0.595  0.000   
        1590  -0.881458   0.639  0.595  0.000   
        1593  -0.903702   0.639  0.594  0.000   
        1596  -0.887849   0.639  0.594  0.000   
        1599  -0.850944   0.639  0.595  0.000   
        1602  -0.846256   0.639  0.595  0.000   
        1605  -0.872233   0.639  0.595  0.000   
        1608  -0.865235   0.639  0.595  0.000   
        1611  -0.860123   0.639  0.595  0.000   
        1614  -0.898536   0.639  0.595  0.000   
        1617  -0.914924   0.639  0.595  0.000   
        1620  -0.902905   0.639  0.595  0.000   
        1623  -0.855603   0.640  0.595  0.000   
        1626  -0.939069   0.639  0.595  0.000   
        1629  -0.919038   0.639  0.594  0.000   
        1632  -0.955686   0.640  0.594  0.000   
        1635  -0.962366   0.639  0.594  0.000   
        1638  -0.971609   0.640  0.594  0.000   
        1641  -0.967307   0.639  0.594  0.000   
        1644  -0.978120   0.639  0.594  0.000   
        1647  -0.944961   0.639  0.594  0.000   
        1650  -0.938082   0.640  0.594  0.000   
        1653  -0.867822   0.639  0.595  0.000   
        1656  -0.829448   0.639  0.595  0.000   
        1659  -0.850157   0.639  0.594  0.000   
        1662  -0.889276   0.638  0.594  0.000   
        1665  -0.902077   0.638  0.595  0.000   
        1668  -0.886295   0.638  0.595  0.000   
        1671  -0.865411   0.638  0.595  0.000   
        1674  -0.880404   0.638  0.595  0.000   
        1677  -0.890149   0.638  0.595  0.000   
        1680  -0.883452   0.637  0.595  0.000   
        1683  -0.829250   0.637  0.595  0.000   
        1686  -0.810312   0.637  0.594  0.000   
        1689  -0.833568   0.637  0.594  0.000   
        1692  -0.889094   0.637  0.594  0.000   
        1695  -0.865437   0.636  0.595  0.000   
        1698  -0.866608   0.636  0.594  0.000   
        1701  -0.837362   0.636  0.595  0.000   
        1704  -0.840582   0.636  0.594  0.000   
        1707  -0.794960   0.636  0.594  0.000   
        1710  -0.843896   0.636  0.594  0.000   
        1713  -0.829065   0.636  0.594  0.000   
        1716  -0.816942   0.636  0.594  0.000   
        1719  -0.824565   0.635  0.594  0.000   
        1722  -0.803021   0.635  0.594  0.000   
        1725  -0.799700   0.635  0.594  0.000   
        1728  -0.784794   0.635  0.594  0.000   
        1731  -0.810560   0.635  0.594  0.000   
        1734  -0.787392   0.634  0.594  0.000   
        1737  -0.739971   0.634  0.594  0.000   
        1740  -0.707361   0.634  0.593  0.000   
        1743  -0.746886   0.634  0.594  0.000   
        1746  -0.747333   0.633  0.594  0.000   
        1749  -0.782788   0.633  0.593  0.000   
        1752  -0.772760   0.633  0.593  0.000   
        1755  -0.813118   0.633  0.593  0.000   
        1758  -0.788678   0.633  0.594  0.000   
        1761  -0.781978   0.633  0.593  0.000   
        1764  -0.814202   0.633  0.593  0.000   
        1767  -0.812680   0.633  0.593  0.000   
        1770  -0.820741   0.632  0.593  0.000   
        1773  -0.834894   0.632  0.593  0.000   
        1776  -0.831161   0.632  0.593  0.000   
        1779  -0.837060   0.631  0.593  0.000   
        1782  -0.801758   0.631  0.593  0.000   
        1785  -0.814883   0.631  0.593  0.000   
        1788  -0.799614   0.631  0.593  0.000   
        1791  -0.828383   0.630  0.593  0.000   
        1794  -0.813507   0.630  0.593  0.000   
        1797  -0.793082   0.630  0.593  0.000   
        1800  -0.804137   0.630  0.593  0.000   
        1803  -0.811466   0.630  0.593  0.000   
        1806  -0.803648   0.630  0.593  0.000   
        1809  -0.787660   0.629  0.593  0.000   
        1812  -0.796591   0.629  0.593  0.000   
        1815  -0.810086   0.629  0.593  0.000   
        1818  -0.841488   0.629  0.593  0.000   
        1821  -0.822911   0.629  0.593  0.000   
        1824  -0.843548   0.628  0.593  0.000   
        1827  -0.826209   0.628  0.593  0.000   
        1830  -0.804523   0.628  0.593  0.000   
        1833  -0.836431   0.627  0.593  0.000   
        1836  -0.856561   0.627  0.593  0.000   
        1839  -0.845710   0.627  0.593  0.000   
        1842  -0.834077   0.627  0.593  0.000   
        1845  -0.877390   0.627  0.594  0.000   
        1848  -0.896157   0.627  0.593  0.000   
        1851  -0.867217   0.627  0.593  0.000   
        1854  -0.884882   0.626  0.593  0.000   
        1857  -0.881634   0.626  0.593  0.000   
        1860  -0.879678   0.627  0.593  0.000   
        1863  -0.865284   0.626  0.594  0.000   
        1866  -0.868096   0.626  0.594  0.000   
