      360.0000  -0.774873   0.263309  -0.511564 
      363.0000  -0.757953   0.240806  -0.517147 
      366.0000  -0.866903   0.349748  -0.517155 
      369.0000  -0.845475   0.304255  -0.541220 
      372.0000  -0.787719   0.247256  -0.540463 
      375.0000  -0.878553   0.401897  -0.476655 
      378.0000  -0.836605   0.335012  -0.501593 
      381.0000  -0.868468   0.339449  -0.529019 
      384.0000  -0.865428   0.338464  -0.526965 
      387.0000  -0.846099   0.329408  -0.516691 
      390.0000  -0.788983   0.266514  -0.522469 
      393.0000  -0.832893   0.284360  -0.548533 
      396.0000  -0.890912   0.337242  -0.553670 
      399.0000  -0.883968   0.315911  -0.568057 
      402.0000  -0.857200   0.288074  -0.569126 
      405.0000  -0.876767   0.292830  -0.583937 
      408.0000  -0.895532   0.310410  -0.585121 
      411.0000  -0.864135   0.306703  -0.557431 
      414.0000  -0.778597   0.265852  -0.512744 
      417.0000  -0.849603   0.343197  -0.506405 
      420.0000  -0.886779   0.376789  -0.509990 
      423.0000  -0.857622   0.340553  -0.517069 
      426.0000  -0.897646   0.341338  -0.556308 
      429.0000  -0.890611   0.322929  -0.567682 
      432.0000  -0.875616   0.301690  -0.573927 
      435.0000  -0.881610   0.313840  -0.567770 
      438.0000  -0.874576   0.309881  -0.564695 
      441.0000  -0.926068   0.351439  -0.574629 
      444.0000  -0.892442   0.317231  -0.575211 
      447.0000  -0.858835   0.269027  -0.589808 
      450.0000  -0.878343   0.290199  -0.588144 
      453.0000  -0.873897   0.303044  -0.570854 
      456.0000  -0.865218   0.285219  -0.579999 
      459.0000  -0.886950   0.310878  -0.576072 
      462.0000  -0.852307   0.270336  -0.581971 
      465.0000  -0.894162   0.300987  -0.593176 
      468.0000  -0.827358   0.274441  -0.552916 
      471.0000  -0.817819   0.260106  -0.557713 
      474.0000  -0.809766   0.267352  -0.542414 
      477.0000  -0.827574   0.283995  -0.543579 
      480.0000  -0.836622   0.304930  -0.531692 
      483.0000  -0.854485   0.329733  -0.524753 
      486.0000  -0.841875   0.316795  -0.525080 
      489.0000  -0.862033   0.348030  -0.514002 
      492.0000  -0.851791   0.340351  -0.511440 
      495.0000  -0.791258   0.271797  -0.519461 
      498.0000  -0.814726   0.289195  -0.525531 
      501.0000  -0.762115   0.236632  -0.525483 
      504.0000  -0.807092   0.276516  -0.530576 
      507.0000  -0.789974   0.270566  -0.519408 
      510.0000  -0.841181   0.330565  -0.510616 
      513.0000  -0.836970   0.356025  -0.480945 
      516.0000  -0.740486   0.259394  -0.481092 
      519.0000  -0.809124   0.334049  -0.475075 
      522.0000  -0.804736   0.296046  -0.508690 
      525.0000  -0.803140   0.279696  -0.523444 
      528.0000  -0.867194   0.299548  -0.567646 
      531.0000  -0.790424   0.216320  -0.574103 
      534.0000  -0.829191   0.251259  -0.577932 
      537.0000  -0.815981   0.243511  -0.572470 
      540.0000  -0.845497   0.264755  -0.580741 
      543.0000  -0.890584   0.307680  -0.582904 
      546.0000  -0.875048   0.293874  -0.581175 
      549.0000  -0.884488   0.319376  -0.565113 
      552.0000  -0.845507   0.265635  -0.579872 
      555.0000  -0.823614   0.238840  -0.584774 
      558.0000  -0.838375   0.281109  -0.557267 
      561.0000  -0.825011   0.254221  -0.570789 
      564.0000  -0.876886   0.285309  -0.591577 
      567.0000  -0.877913   0.283533  -0.594379 
      570.0000  -0.857083   0.262928  -0.594155 
      573.0000  -0.836884   0.249721  -0.587163 
      576.0000  -0.815208   0.212243  -0.602964 
      579.0000  -0.826318   0.227259  -0.599059 
      582.0000  -0.826339   0.227349  -0.598989 
      585.0000  -0.853520   0.259446  -0.594074 
      588.0000  -0.913285   0.306558  -0.606728 
      591.0000  -0.896425   0.314674  -0.581752 
      594.0000  -0.904937   0.327282  -0.577655 
      597.0000  -0.872173   0.303998  -0.568174 
      600.0000  -0.835687   0.280891  -0.554795 
      603.0000  -0.878702   0.311840  -0.566862 
      606.0000  -0.839936   0.286814  -0.553122 
      609.0000  -0.886992   0.323400  -0.563591 
      612.0000  -0.829349   0.264055  -0.565294 
      615.0000  -0.912675   0.312500  -0.600175 
      618.0000  -0.904092   0.283742  -0.620350 
      621.0000  -0.958274   0.337974  -0.620300 
      624.0000  -0.956390   0.332268  -0.624121 
      627.0000  -0.892069   0.261616  -0.630453 
      630.0000  -0.902661   0.284552  -0.618109 
      633.0000  -0.900039   0.276805  -0.623234 
      636.0000  -0.920819   0.290451  -0.630368 
      639.0000  -0.913921   0.264519  -0.649402 
      642.0000  -0.946557   0.310268  -0.636290 
      645.0000  -0.941291   0.303173  -0.638118 
      648.0000  -0.908319   0.268263  -0.640056 
      651.0000  -0.945636   0.301941  -0.643695 
      654.0000  -0.935799   0.291605  -0.644194 
      657.0000  -0.915565   0.271573  -0.643992 
      660.0000  -0.926709   0.279940  -0.646769 
      663.0000  -0.945191   0.303026  -0.642165 
      666.0000  -0.907521   0.261558  -0.645963 
      669.0000  -0.898005   0.259894  -0.638111 
      672.0000  -0.932118   0.306164  -0.625954 
      675.0000  -0.981169   0.340527  -0.640642 
      678.0000  -0.876522   0.234055  -0.642467 
      681.0000  -0.913346   0.264294  -0.649053 
      684.0000  -0.936562   0.288825  -0.647736 
      687.0000  -0.884188   0.250650  -0.633538 
      690.0000  -0.866529   0.250463  -0.616066 
      693.0000  -0.877963   0.249175  -0.628789 
      696.0000  -0.905962   0.282311  -0.623651 
      699.0000  -0.900317   0.298445  -0.601872 
      702.0000  -0.892760   0.285798  -0.606963 
      705.0000  -0.905040   0.292462  -0.612578 
      708.0000  -0.906296   0.293940  -0.612356 
      711.0000  -0.876292   0.284404  -0.591888 
      714.0000  -0.890127   0.285277  -0.604850 
      717.0000  -0.884122   0.283229  -0.600893 
      720.0000  -0.903484   0.290208  -0.613276 
      723.0000  -0.937750   0.314128  -0.623622 
      726.0000  -0.906453   0.286257  -0.620196 
      729.0000  -0.888810   0.268356  -0.620454 
      732.0000  -0.891609   0.266755  -0.624854 
      735.0000  -0.906226   0.279898  -0.626328 
      738.0000  -0.905460   0.313619  -0.591841 
      741.0000  -0.864513   0.293668  -0.570845 
      744.0000  -0.871092   0.300591  -0.570500 
      747.0000  -0.892328   0.347617  -0.544712 
      750.0000  -0.884428   0.363437  -0.520991 
      753.0000  -0.880249   0.348694  -0.531555 
      756.0000  -0.868486   0.342772  -0.525714 
      759.0000  -0.770912   0.268460  -0.502453 
      762.0000  -0.783578   0.280748  -0.502831 
      765.0000  -0.807380   0.327021  -0.480359 
      768.0000  -0.817418   0.328092  -0.489325 
      771.0000  -0.742804   0.252539  -0.490266 
      774.0000  -0.765327   0.269243  -0.496084 
      777.0000  -0.728304   0.229403  -0.498900 
      780.0000  -0.816396   0.318186  -0.498210 
      783.0000  -0.720981   0.229554  -0.491428 
      786.0000  -0.757814   0.272951  -0.484863 
      789.0000  -0.754751   0.260705  -0.494046 
      792.0000  -0.755767   0.273266  -0.482502 
      795.0000  -0.704186   0.230915  -0.473271 
      798.0000  -0.717907   0.225977  -0.491930 
      801.0000  -0.757372   0.266687  -0.490686 
      804.0000  -0.763496   0.281607  -0.481889 
      807.0000  -0.782130   0.314009  -0.468122 
      810.0000  -0.733035   0.274161  -0.458875 
      813.0000  -0.762050   0.322676  -0.439374 
      816.0000  -0.729217   0.295861  -0.433356 
      819.0000  -0.695448   0.273438  -0.422009 
      822.0000  -0.716066   0.291012  -0.425054 
      825.0000  -0.721161   0.292747  -0.428413 
      828.0000  -0.747596   0.315526  -0.432070 
      831.0000  -0.667223   0.287325  -0.379898 
      834.0000  -0.649726   0.257660  -0.392066 
      837.0000  -0.688260   0.291287  -0.396973 
      840.0000  -0.683897   0.287417  -0.396480 
      843.0000  -0.715727   0.317032  -0.398696 
      846.0000  -0.701757   0.295271  -0.406486 
      849.0000  -0.713698   0.305386  -0.408312 
      852.0000  -0.738218   0.297641  -0.440577 
      855.0000  -0.756530   0.304761  -0.451769 
      858.0000  -0.758190   0.310200  -0.447990 
      861.0000  -0.715519   0.267291  -0.448228 
      864.0000  -0.710528   0.267752  -0.442776 
      867.0000  -0.720125   0.289462  -0.430662 
      870.0000  -0.705904   0.271088  -0.434816 
      873.0000  -0.698844   0.295523  -0.403321 
      876.0000  -0.730227   0.351402  -0.378824 
      879.0000  -0.692084   0.314087  -0.377997 
      882.0000  -0.705344   0.339929  -0.365414 
      885.0000  -0.643294   0.282682  -0.360612 
      888.0000  -0.651527   0.296736  -0.354791 
      891.0000  -0.731561   0.373163  -0.358398 
      894.0000  -0.705491   0.359260  -0.346231 
      897.0000  -0.699523   0.343462  -0.356061 
      900.0000  -0.649687   0.302982  -0.346704 
      903.0000  -0.628773   0.289426  -0.339348 
      906.0000  -0.651129   0.317769  -0.333360 
      909.0000  -0.646487   0.312701  -0.333786 
      912.0000  -0.666046   0.329526  -0.336521 
      915.0000  -0.630852   0.286849  -0.344003 
      918.0000  -0.711686   0.370225  -0.341461 
      921.0000  -0.689403   0.342655  -0.346747 
      924.0000  -0.678596   0.347960  -0.330637 
      927.0000  -0.730454   0.394586  -0.335868 
      930.0000  -0.652128   0.317270  -0.334858 
      933.0000  -0.662506   0.325137  -0.337368 
      936.0000  -0.709972   0.327639  -0.382333 
      939.0000  -0.679949   0.322810  -0.357140 
      942.0000  -0.659882   0.309431  -0.350451 
      945.0000  -0.709987   0.359121  -0.350866 
      948.0000  -0.634701   0.283834  -0.350868 
      951.0000  -0.665557   0.302261  -0.363296 
      954.0000  -0.711042   0.341955  -0.369087 
      957.0000  -0.723993   0.331697  -0.392296 
      960.0000  -0.738750   0.354554  -0.384196 
      963.0000  -0.716454   0.341426  -0.375028 
      966.0000  -0.636731   0.259137  -0.377593 
      969.0000  -0.622901   0.243552  -0.379349 
      972.0000  -0.646912   0.278751  -0.368161 
      975.0000  -0.671336   0.304328  -0.367009 
      978.0000  -0.660694   0.296898  -0.363796 
      981.0000  -0.670339   0.309741  -0.360598 
      984.0000  -0.668870   0.313933  -0.354937 
      987.0000  -0.679442   0.349532  -0.329910 
      990.0000  -0.653354   0.346428  -0.306926 
      993.0000  -0.643140   0.309143  -0.333996 
      996.0000  -0.585297   0.246517  -0.338780 
      999.0000  -0.683738   0.352793  -0.330945 
     1002.0000  -0.620243   0.304226  -0.316017 
     1005.0000  -0.664308   0.316265  -0.348043 
     1008.0000  -0.644129   0.286589  -0.357540 
     1011.0000  -0.670612   0.326392  -0.344220 
     1014.0000  -0.638459   0.298728  -0.339730 
     1017.0000  -0.628189   0.311166  -0.317023 
     1020.0000  -0.636798   0.327655  -0.309143 
     1023.0000  -0.629513   0.321024  -0.308489 
     1026.0000  -0.663010   0.337928  -0.325082 
     1029.0000  -0.664969   0.345306  -0.319663 
     1032.0000  -0.616806   0.307632  -0.309174 
     1035.0000  -0.598145   0.294427  -0.303718 
     1038.0000  -0.657089   0.332812  -0.324276 
     1041.0000  -0.656722   0.333312  -0.323410 
     1044.0000  -0.650943   0.327205  -0.323738 
     1047.0000  -0.620027   0.301338  -0.318689 
     1050.0000  -0.668167   0.358547  -0.309620 
     1053.0000  -0.661559   0.320536  -0.341024 
     1056.0000  -0.636300   0.284850  -0.351450 
     1059.0000  -0.703184   0.348166  -0.355017 
     1062.0000  -0.667281   0.330193  -0.337088 
     1065.0000  -0.703769   0.366982  -0.336787 
     1068.0000  -0.653234   0.308975  -0.344260 
     1071.0000  -0.625033   0.282087  -0.342947 
     1074.0000  -0.661375   0.300598  -0.360777 
     1077.0000  -0.644193   0.292050  -0.352143 
     1080.0000  -0.642424   0.289432  -0.352991 
     1083.0000  -0.653979   0.273998  -0.379981 
     1086.0000  -0.653884   0.288729  -0.365156 
     1089.0000  -0.723258   0.330600  -0.392658 
     1092.0000  -0.653382   0.251673  -0.401710 
     1095.0000  -0.687622   0.283679  -0.403942 
     1098.0000  -0.693881   0.287556  -0.406325 
     1101.0000  -0.714976   0.321919  -0.393058 
     1104.0000  -0.733989   0.354514  -0.379474 
     1107.0000  -0.674533   0.298777  -0.375756 
     1110.0000  -0.669156   0.289337  -0.379819 
     1113.0000  -0.705736   0.309669  -0.396067 
     1116.0000  -0.625518   0.231806  -0.393711 
     1119.0000  -0.721210   0.378071  -0.343140 
     1122.0000  -0.712143   0.355525  -0.356619 
     1125.0000  -0.626483   0.265848  -0.360636 
     1128.0000  -0.728163   0.379295  -0.348869 
     1131.0000  -0.710795   0.360009  -0.350786 
     1134.0000  -0.683607   0.326484  -0.357123 
     1137.0000  -0.705967   0.336616  -0.369352 
     1140.0000  -0.723165   0.369892  -0.353273 
     1143.0000  -0.695066   0.342224  -0.352842 
     1146.0000  -0.669013   0.321357  -0.347656 
     1149.0000  -0.703925   0.327548  -0.376376 
     1152.0000  -0.655951   0.293826  -0.362125 
     1155.0000  -0.710435   0.341839  -0.368596 
     1158.0000  -0.684000   0.328366  -0.355634 
     1161.0000  -0.657664   0.301904  -0.355760 
     1164.0000  -0.676703   0.323852  -0.352851 
     1167.0000  -0.671615   0.321227  -0.350387 
     1170.0000  -0.687399   0.326320  -0.361079 
     1173.0000  -0.663291   0.269552  -0.393740 
     1176.0000  -0.659223   0.259110  -0.400114 
     1179.0000  -0.692118   0.262996  -0.429122 
     1182.0000  -0.706285   0.308983  -0.397302 
     1185.0000  -0.648202   0.260537  -0.387665 
     1188.0000  -0.671123   0.284864  -0.386259 
     1191.0000  -0.618366   0.236549  -0.381817 
     1194.0000  -0.666444   0.272953  -0.393492 
     1197.0000  -0.669876   0.270352  -0.399524 
     1200.0000  -0.684404   0.280008  -0.404396 
     1203.0000  -0.620580   0.212788  -0.407792 
     1206.0000  -0.679274   0.252772  -0.426502 
     1209.0000  -0.626872   0.204966  -0.421906 
     1212.0000  -0.646978   0.216470  -0.430509 
     1215.0000  -0.675496   0.236863  -0.438633 
     1218.0000  -0.707308   0.272011  -0.435298 
     1221.0000  -0.689673   0.256323  -0.433350 
     1224.0000  -0.664391   0.230011  -0.434380 
     1227.0000  -0.715371   0.288193  -0.427178 
     1230.0000  -0.695224   0.280409  -0.414815 
     1233.0000  -0.710683   0.312901  -0.397782 
     1236.0000  -0.689012   0.272883  -0.416129 
     1239.0000  -0.679982   0.292144  -0.387837 
     1242.0000  -0.679365   0.305991  -0.373373 
     1245.0000  -0.651752   0.268409  -0.383343 
     1248.0000  -0.683668   0.292366  -0.391301 
     1251.0000  -0.659993   0.241454  -0.418540 
     1254.0000  -0.724587   0.306084  -0.418503 
     1257.0000  -0.677758   0.260027  -0.417731 
     1260.0000  -0.638994   0.232250  -0.406744 
     1263.0000  -0.650615   0.258541  -0.392074 
     1266.0000  -0.626333   0.258210  -0.368123 
     1269.0000  -0.627457   0.264282  -0.363175 
     1272.0000  -0.591935   0.255509  -0.336426 
     1275.0000  -0.643119   0.284289  -0.358830 
     1278.0000  -0.655220   0.291908  -0.363312 
     1281.0000  -0.604595   0.244701  -0.359894 
     1284.0000  -0.647765   0.318456  -0.329309 
     1287.0000  -0.591860   0.268225  -0.323634 
     1290.0000  -0.636445   0.308708  -0.327737 
     1293.0000  -0.633267   0.304341  -0.328926 
     1296.0000  -0.610522   0.276830  -0.333692 
     1299.0000  -0.612230   0.291000  -0.321230 
     1302.0000  -0.552228   0.242169  -0.310059 
     1305.0000  -0.629308   0.327166  -0.302142 
     1308.0000  -0.564442   0.269013  -0.295429 
     1311.0000  -0.552213   0.255947  -0.296266 
     1314.0000  -0.603956   0.280072  -0.323884 
     1317.0000  -0.577793   0.219735  -0.358057 
     1320.0000  -0.617027   0.238215  -0.378811 
     1323.0000  -0.581710   0.211350  -0.370359 
     1326.0000  -0.653387   0.284352  -0.369035 
     1329.0000  -0.640556   0.270511  -0.370045 
     1332.0000  -0.659419   0.284059  -0.375360 
     1335.0000  -0.681659   0.304104  -0.377555 
     1338.0000  -0.607419   0.234731  -0.372688 
     1341.0000  -0.644060   0.274356  -0.369704 
     1344.0000  -0.665324   0.281787  -0.383537 
     1347.0000  -0.617601   0.241196  -0.376405 
     1350.0000  -0.682071   0.296368  -0.385703 
     1353.0000  -0.699977   0.304639  -0.395339 
     1356.0000  -0.719650   0.348077  -0.371573 
     1359.0000  -0.647239   0.278330  -0.368909 
     1362.0000  -0.645477   0.258628  -0.386849 
     1365.0000  -0.665883   0.250793  -0.415091 
     1368.0000  -0.665073   0.286848  -0.378225 
     1371.0000  -0.696794   0.297858  -0.398936 
     1374.0000  -0.723221   0.323920  -0.399302 
     1377.0000  -0.772930   0.379499  -0.393431 
     1380.0000  -0.748169   0.361508  -0.386661 
     1383.0000  -0.719856   0.321009  -0.398847 
     1386.0000  -0.713122   0.321045  -0.392077 
     1389.0000  -0.684273   0.288213  -0.396060 
     1392.0000  -0.721346   0.324928  -0.396418 
     1395.0000  -0.698662   0.291279  -0.407383 
     1398.0000  -0.725143   0.327338  -0.397806 
     1401.0000  -0.706909   0.301085  -0.405824 
     1404.0000  -0.706208   0.299920  -0.406288 
     1407.0000  -0.756220   0.333168  -0.423052 
     1410.0000  -0.738333   0.316761  -0.421572 
     1413.0000  -0.726163   0.298888  -0.427275 
     1416.0000  -0.712322   0.297306  -0.415015 
     1419.0000  -0.692856   0.248947  -0.443910 
     1422.0000  -0.737910   0.309771  -0.428138 
     1425.0000  -0.762256   0.325318  -0.436938 
     1428.0000  -0.693020   0.259057  -0.433964 
     1431.0000  -0.748247   0.303728  -0.444519 
     1434.0000  -0.764007   0.306679  -0.457328 
     1437.0000  -0.712681   0.261476  -0.451205 
     1440.0000  -0.712033   0.263888  -0.448145 
     1443.0000  -0.705618   0.246964  -0.458654 
     1446.0000  -0.713633   0.255069  -0.458564 
     1449.0000  -0.766533   0.302677  -0.463856 
     1452.0000  -0.742175   0.266850  -0.475325 
     1455.0000  -0.728712   0.297912  -0.430800 
     1458.0000  -0.732811   0.302331  -0.430480 
     1461.0000  -0.733542   0.306351  -0.427191 
     1464.0000  -0.678916   0.231095  -0.447821 
     1467.0000  -0.761030   0.316407  -0.444623 
     1470.0000  -0.743109   0.313264  -0.429845 
     1473.0000  -0.696826   0.252384  -0.444442 
     1476.0000  -0.717615   0.264226  -0.453389 
     1479.0000  -0.756101   0.300057  -0.456044 
     1482.0000  -0.692952   0.266339  -0.426613 
     1485.0000  -0.786017   0.367614  -0.418403 
     1488.0000  -0.794576   0.366454  -0.428122 
     1491.0000  -0.808328   0.350058  -0.458270 
     1494.0000  -0.766010   0.289444  -0.476566 
     1497.0000  -0.772598   0.271495  -0.501103 
     1500.0000  -0.795977   0.319932  -0.476045 
     1503.0000  -0.767414   0.307636  -0.459778 
     1506.0000  -0.788923   0.330058  -0.458865 
     1509.0000  -0.747193   0.288856  -0.458337 
     1512.0000  -0.758250   0.305779  -0.452471 
     1515.0000  -0.755633   0.323754  -0.431880 
     1518.0000  -0.780719   0.357094  -0.423625 
     1521.0000  -0.728962   0.302072  -0.426891 
     1524.0000  -0.785612   0.368722  -0.416890 
     1527.0000  -0.696863   0.284462  -0.412401 
     1530.0000  -0.704546   0.292151  -0.412395 
     1533.0000  -0.712529   0.308395  -0.404134 
     1536.0000  -0.747310   0.336077  -0.411233 
     1539.0000  -0.817240   0.397427  -0.419813 
     1542.0000  -0.744501   0.345457  -0.399044 
     1545.0000  -0.784101   0.397742  -0.386360 
     1548.0000  -0.803261   0.411287  -0.391974 
     1551.0000  -0.780864   0.389164  -0.391700 
     1554.0000  -0.648165   0.287316  -0.360849 
     1557.0000  -0.706874   0.345849  -0.361025 
     1560.0000  -0.675525   0.310698  -0.364827 
     1563.0000  -0.715573   0.351422  -0.364151 
     1566.0000  -0.695013   0.322993  -0.372020 
     1569.0000  -0.747067   0.377824  -0.369244 
     1572.0000  -0.717834   0.337336  -0.380498 
     1575.0000  -0.721267   0.350279  -0.370988 
     1578.0000  -0.726906   0.338083  -0.388823 
     1581.0000  -0.782225   0.390239  -0.391986 
     1584.0000  -0.752927   0.330010  -0.422917 
     1587.0000  -0.777609   0.365828  -0.411781 
     1590.0000  -0.755835   0.334382  -0.421453 
     1593.0000  -0.752212   0.316613  -0.435599 
     1596.0000  -0.750578   0.310473  -0.440105 
     1599.0000  -0.742302   0.305196  -0.437106 
     1602.0000  -0.769565   0.336604  -0.432961 
     1605.0000  -0.747473   0.313334  -0.434138 
     1608.0000  -0.762692   0.315876  -0.446816 
     1611.0000  -0.749619   0.314104  -0.435516 
     1614.0000  -0.732941   0.292149  -0.440792 
     1617.0000  -0.778392   0.353415  -0.424977 
     1620.0000  -0.755279   0.335122  -0.420157 
     1623.0000  -0.762362   0.325443  -0.436919 
     1626.0000  -0.696435   0.276152  -0.420283 
     1629.0000  -0.760681   0.319927  -0.440754 
     1632.0000  -0.747932   0.300152  -0.447779 
     1635.0000  -0.713157   0.275526  -0.437631 
     1638.0000  -0.769786   0.345449  -0.424338 
     1641.0000  -0.794095   0.383616  -0.410479 
     1644.0000  -0.711698   0.311185  -0.400514 
     1647.0000  -0.744607   0.357020  -0.387588 
     1650.0000  -0.728774   0.322747  -0.406027 
     1653.0000  -0.693837   0.302765  -0.391073 
     1656.0000  -0.695252   0.312028  -0.383224 
     1659.0000  -0.730343   0.336394  -0.393949 
     1662.0000  -0.707816   0.279864  -0.427952 
     1665.0000  -0.744707   0.298669  -0.446038 
     1668.0000  -0.731250   0.280341  -0.450910 
     1671.0000  -0.718958   0.282274  -0.436684 
     1674.0000  -0.758844   0.294065  -0.464778 
     1677.0000  -0.757120   0.272734  -0.484387 
     1680.0000  -0.802990   0.310950  -0.492040 
     1683.0000  -0.804931   0.312615  -0.492315 
     1686.0000  -0.756170   0.272101  -0.484069 
     1689.0000  -0.786549   0.320115  -0.466434 
     1692.0000  -0.798247   0.339018  -0.459229 
     1695.0000  -0.780746   0.308088  -0.472658 
     1698.0000  -0.771152   0.315362  -0.455791 
     1701.0000  -0.801040   0.360859  -0.440181 
     1704.0000  -0.769824   0.308929  -0.460895 
     1707.0000  -0.747765   0.309659  -0.438105 
     1710.0000  -0.784416   0.341432  -0.442985 
     1713.0000  -0.772203   0.320659  -0.451543 
     1716.0000  -0.730313   0.278329  -0.451984 
